"Attributionplacedemarche";"Referencearticle";"code_barre_ean";"ean_ve";"Titreannonce";"Descriptionarticle";"Descriptiondetailleearticle";"MotclefMarque";"Photo";"Photo2";"Photo3";"Photo4";"Photo5";"Photo6";"Photo7";"Photo8";"Photo9";"Photo10";"Monnaie";"TVAenpourcent";"Nombre_de_piece_par_unite_demballage";"Quantite_minimale_en_unite_demballage";"Prixnet_par_piece";"rabais_promotion";"Volumedegressif1";"Prixdegressif1";"Volumedegressif2";"Prixdegressif2";"Volumedegressif3";"Prixdegressif3";"Quantite_disponible_en_unite_demballage";"Recommandation_de_prix";"Boutique_Identificateurproduit1";"Boutique_Identificateurproduit2";"Boutique_Identificateurproduit3";"Echeance_le";"Poids";"collection";"statistical_number";"country_of_origin";"dangerous_goods";"energyEfficiency";"energyEffImage";"weightNetPcP";"weightGrossPcP";"volumeGrossPcP";"lengthPU";"widthPU";"heightPU";"lengthPc";"widthPc";"heightPc";"puPallet";"puLayerPallet";"hazardCode";"hazardName";"flashPoint";"electroClassification";"isBatterieIncluded";"isLithium";"VocPerc";"isFood";"color";"material";"charge";"mhd";"GPSRIsRequired";"certificate_CE";"certificate_additional";"availableLanguages";"producerName";"producerAddress";"productManagerEMail";"operatingInstructions";"instructionsDocument1";"instructionsDocument2";"instructionsDocument3";"warningNote";"warningNote1";"warningNote2";"warningNote3"
"fr";"JL-330";"5430003244746";"";"Just Perfecto JL-330 : ensemble 6 pièces avec revê";"Cuisinez plus simplement avec cet ensemble bleu Just Perfecto 4 pièces comprenant une casserole, une poêle, une petite casserole et un panier à friture. L'intérieur antiadhésif aspect marbre facilite le détachement des aliments avec moins d'huile et les couvercles en verre à bord étanche aident à conserver la chaleur. Un ensemble pratique et facile à nettoyer pour les cuisines modernes.";"Cuisinez plus simplement avec cet ensemble bleu Just Perfecto 4 pièces comprenant une casserole, une poêle, une petite casserole et un panier à friture. L'intérieur antiadhésif aspect marbre facilite le détachement des aliments avec moins d'huile et les couvercles en verre à bord étanche aident à conserver la chaleur. Un ensemble pratique et facile à nettoyer pour les cuisines modernes.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3643/image_1920";"https://www.msy.be/web/image/product.image/36885/image_1920";"https://www.msy.be/web/image/product.image/36876/image_1920";"https://www.msy.be/web/image/product.image/36875/image_1920";"https://www.msy.be/web/image/product.image/36877/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"25.00";"";"";"";"";"";"";"";"605";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"4.30";"";"76151080";"CN";"0";"";"";"4.30";"4.30";"26.180";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-331";"5430003244753";"";"Just Perfecto JL-331 : batterie de cuisine 6 pièce";"La Just Perfecto JL-331 est une batterie beige de six éléments selon la liste fournie, avec revêtement antiadhésif effet marbre, couvercles en verre et poignées aspect bois. Elle permet de frire, bouillir, mijoter et égoutter selon la notice. Utiliser une chaleur progressive, des ustensiles non abrasifs et vérifier la compatibilité de chaque pièce avec la source de chaleur.";"La Just Perfecto JL-331 est une batterie beige de six éléments selon la liste fournie, avec revêtement antiadhésif effet marbre, couvercles en verre et poignées aspect bois. Elle permet de frire, bouillir, mijoter et égoutter selon la notice. Utiliser une chaleur progressive, des ustensiles non abrasifs et vérifier la compatibilité de chaque pièce avec la source de chaleur.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3644/image_1920";"https://www.msy.be/web/image/product.image/36874/image_1920";"https://www.msy.be/web/image/product.image/36865/image_1920";"https://www.msy.be/web/image/product.image/36866/image_1920";"https://www.msy.be/web/image/product.image/36867/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"25.00";"";"";"";"";"";"";"";"920";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"4.30";"";"76151080";"CN";"0";"";"";"4.30";"4.30";"26.180";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-332";"5430003244760";"";"Just Perfecto JL-332 : batterie noire effet marbre";"La batterie Just Perfecto JL-332 est un ensemble de cuisine 6 pièces avec revêtement effet marbre . Ses couvercles en verre à joint, ses formats polyvalents et sa compatibilité avec les principales sources de chaleur conviennent à la friture, aux cuissons mijotées, à l’ébullition et à l’égouttage.";"La batterie Just Perfecto JL-332 est un ensemble de cuisine 6 pièces avec revêtement effet marbre . Ses couvercles en verre à joint, ses formats polyvalents et sa compatibilité avec les principales sources de chaleur conviennent à la friture, aux cuissons mijotées, à l’ébullition et à l’égouttage.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3645/image_1920";"https://www.msy.be/web/image/product.image/36917/image_1920";"https://www.msy.be/web/image/product.image/36918/image_1920";"https://www.msy.be/web/image/product.image/36919/image_1920";"https://www.msy.be/web/image/product.image/36920/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"25.00";"";"";"";"";"";"";"";"423";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"4.30";"";"76151080";"CN";"0";"";"";"4.30";"4.30";"26.180";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-333";"5430003244777";"";"Just Perfecto JL-333 : ensemble 6 pièces avec revê";"Équipez votre cuisine avec l'ensemble Just Perfecto JL-333 vert comprenant une casserole, une poêle, une petite casserole et un panier à friture. Le revêtement antiadhésif aspect marbre facilite la cuisson et le nettoyage, tandis que les couvercles en verre à bord en caoutchouc aident à conserver la chaleur et à limiter les éclaboussures.";"Équipez votre cuisine avec l'ensemble Just Perfecto JL-333 vert comprenant une casserole, une poêle, une petite casserole et un panier à friture. Le revêtement antiadhésif aspect marbre facilite la cuisson et le nettoyage, tandis que les couvercles en verre à bord en caoutchouc aident à conserver la chaleur et à limiter les éclaboussures.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3646/image_1920";"https://www.msy.be/web/image/product.image/36924/image_1920";"https://www.msy.be/web/image/product.image/36925/image_1920";"https://www.msy.be/web/image/product.image/36926/image_1920";"https://www.msy.be/web/image/product.image/36927/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"25.00";"";"";"";"";"";"";"";"741";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"4.30";"";"76151010";"";"0";"";"";"4.30";"4.30";"26.180";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-33SET";"5430003244722";"";"Just Perfecto JL-33SET : set d'ustensiles de cuisi";"Améliorez la cuisine quotidienne avec le set Just Perfecto JL-33SET de 13 pièces avec revêtement granité . Sa construction en aluminium moulé sous pression, son revêtement antiadhésif effet granité et sa compatibilité avec l'induction offrent une utilisation pratique pour les petits-déjeuners comme pour les repas familiaux. La finition verte, les couvercles en verre trempé et les accessoires inclus associent confort et présentation soignée.";"Améliorez la cuisine quotidienne avec le set Just Perfecto JL-33SET de 13 pièces avec revêtement granité . Sa construction en aluminium moulé sous pression, son revêtement antiadhésif effet granité et sa compatibilité avec l'induction offrent une utilisation pratique pour les petits-déjeuners comme pour les repas familiaux. La finition verte, les couvercles en verre trempé et les accessoires inclus associent confort et présentation soignée.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3831/image_1920";"https://www.msy.be/web/image/product.image/37913/image_1920";"";"";"";"";"";"";"";"";"EUR";"21";"1";"1";"39.00";"";"";"";"";"";"";"";"383";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"6.80";"";"76151080";"CN";"0";"";"";"6.80";"6.80";"30.000";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-34";"5430003244739";"";"Just Perfecto JL-34 : batterie de cuisine bleue de";"La Just Perfecto JL-34 réunit 13 pièces pour frire, saisir et mijoter selon la notice. Le corps en aluminium, le revêtement antiadhésif effet granit et la compatibilité induction sont annoncés par la fiche source. Chauffer progressivement, éviter la surchauffe à vide et les ustensiles abrasifs, puis laisser refroidir avant le lavage.";"La Just Perfecto JL-34 réunit 13 pièces pour frire, saisir et mijoter selon la notice. Le corps en aluminium, le revêtement antiadhésif effet granit et la compatibilité induction sont annoncés par la fiche source. Chauffer progressivement, éviter la surchauffe à vide et les ustensiles abrasifs, puis laisser refroidir avant le lavage.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3526/image_1920";"https://www.msy.be/web/image/product.image/36854/image_1920";"https://www.msy.be/web/image/product.image/36855/image_1920";"https://www.msy.be/web/image/product.image/36856/image_1920";"https://www.msy.be/web/image/product.image/36857/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"39.00";"";"";"";"";"";"";"";"409";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"6.80";"";"76151080";"CN";"0";"";"";"6.80";"6.80";"34.650";"37.0";"20.0";"12.0";"37.0";"20.0";"12.0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-36";"5430003244364";"";"Just Perfecto JL-36 : cocotte 24 cm avec couvercle";"La Just Perfecto JL-36 associe une cocotte de 24 cm et un couvercle en verre, soit deux pièces. Chauffer progressivement, éviter la surchauffe à vide et les ustensiles abrasifs, puis laisser refroidir avant le lavage. La capacité annoncée est de 4,1 L et la compatibilité avec tous les feux, dont l'induction, reste à confirmer par le marquage et la notice.";"La Just Perfecto JL-36 associe une cocotte de 24 cm et un couvercle en verre, soit deux pièces. Chauffer progressivement, éviter la surchauffe à vide et les ustensiles abrasifs, puis laisser refroidir avant le lavage. La capacité annoncée est de 4,1 L et la compatibilité avec tous les feux, dont l'induction, reste à confirmer par le marquage et la notice.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3528/image_1920";"https://www.msy.be/web/image/product.image/36943/image_1920";"https://www.msy.be/web/image/product.image/36944/image_1920";"https://www.msy.be/web/image/product.image/36945/image_1920";"https://www.msy.be/web/image/product.image/36946/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"12.50";"";"";"";"";"";"";"";"138";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"2.00";"";"76151080";"CN";"0";"";"";"2.00";"2.00";"11.830";"35.0";"27.0";"14.0";"35.0";"27.0";"14.0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-41";"5430003244531";"";"Just Perfecto JL-41 : poêle profonde 24 cm avec co";"La Just Perfecto JL-41 associe une poêle profonde de 24 cm et un couvercle en verre. Chauffer progressivement, éviter la surchauffe à vide et les ustensiles abrasifs, puis laisser refroidir avant le lavage. La quantité d'huile et les résultats dépendent des aliments et de l'utilisation.";"La Just Perfecto JL-41 associe une poêle profonde de 24 cm et un couvercle en verre. Chauffer progressivement, éviter la surchauffe à vide et les ustensiles abrasifs, puis laisser refroidir avant le lavage. La quantité d'huile et les résultats dépendent des aliments et de l'utilisation.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3532/image_1920";"https://www.msy.be/web/image/product.image/36782/image_1920";"https://www.msy.be/web/image/product.image/36788/image_1920";"https://www.msy.be/web/image/product.image/36781/image_1920";"https://www.msy.be/web/image/product.image/36783/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"10.50";"";"";"";"";"";"";"";"457";"";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"1.90";"";"76151080";"CN";"0";"";"";"1.90";"1.90";"12.600";"45.0";"28.0";"10.0";"45.0";"28.0";"10.0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-43";"5430003244678";"";"Just Perfecto JL-43 : ensemble noir 3 pièces, poêl";"Préparez vos repas avec cette poêle de 20 cm et cette casserole de 18 cm avec couvercle dotées d’un revêtement antiadhésif en granit céramique indiqué sans PFAS . Le corps en aluminium chauffe rapidement et les poignées thermo-isolantes facilitent la prise en main. L’ensemble est compatible avec toutes les plaques, y compris l’induction.";"Préparez vos repas avec cette poêle de 20 cm et cette casserole de 18 cm avec couvercle dotées d’un revêtement antiadhésif en granit céramique indiqué sans PFAS . Le corps en aluminium chauffe rapidement et les poignées thermo-isolantes facilitent la prise en main. L’ensemble est compatible avec toutes les plaques, y compris l’induction.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3535/image_1920";"https://www.msy.be/web/image/product.image/36965/image_1920";"https://www.msy.be/web/image/product.image/36966/image_1920";"https://www.msy.be/web/image/product.image/36967/image_1920";"https://www.msy.be/web/image/product.image/36968/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"12.15";"";"";"";"";"";"";"";"309";"48.60";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"1.70";"";"76151080";"CN";"0";"";"";"1.70";"1.70";"12.260";"39.5";"23.0";"13.5";"39.5";"23.0";"13.5";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
"fr";"JL-778";"5430003244418";"";"Just Perfecto JL-778 : batterie de cuisine 14 pièc";"La Just Perfecto JL-778 est annoncée comme une batterie de cuisine 14 pièces en aluminium moulé avec revêtement effet granit. Les poignées peuvent chauffer et le contenu exact doit être confirmé sur l'emballage, car la liste source contient une ligne Ø 24 cm incomplète et un décompte ambigu.";"La Just Perfecto JL-778 est annoncée comme une batterie de cuisine 14 pièces en aluminium moulé avec revêtement effet granit. Les poignées peuvent chauffer et le contenu exact doit être confirmé sur l'emballage, car la liste source contient une ligne Ø 24 cm incomplète et un décompte ambigu.";"Just Perfecto";"https://www.msy.be/web/image/product.template/3530/image_1920";"https://www.msy.be/web/image/product.image/37272/image_1920";"https://www.msy.be/web/image/product.image/37273/image_1920";"https://www.msy.be/web/image/product.image/37274/image_1920";"https://www.msy.be/web/image/product.image/37275/image_1920";"";"";"";"";"";"EUR";"21";"1";"1";"46.58";"";"";"";"";"";"";"";"176";"186.30";"Cuisine & Vaisselle";"Batterie de cuisine";"";"";"8.20";"";"76151080";"CN";"0";"";"";"8.20";"8.20";"45.840";"59.0";"37.0";"21.0";"59.0";"37.0";"21.0";"";"";"";"";"";"";"";"";"";"0";"";"";"";"";"1";"";"";"FR, NL, DE, EN";"MSY Invest";"Belgium";"info@msy.be";"";"";"";"";"";"";"";""
